GEOID,population,pct_poverty,pct_age_65_plus,pct_disability,pct_no_vehicle,pct_limited_english,inundated_fraction,inundation_mean_m,inundation_max_m,exposed_population,vulnerability_index,resilience_index,risk_score,priority_rank
13051004500,4137,28.70848708487085,14.019821126420112,12.18274111675127,13.807531380753138,6.0,0.028879813302217037,0.014430195388743869,1.2190442085266113,56.09682987286205,0.6255813953488374,0.9318181818181818,0.40486257928118397,64
13051011107,3249,2.4622960911049554,22.19144352108341,9.879963065558634,4.044943820224719,1.3271400132714002,0.8199567616924709,1.2969525815060066,2.956946849822998,2086.136486573143,0.32558139534883723,0.6079545454545454,0.6014468816067653,26
13051010807,5922,5.504896994258696,11.854103343465045,11.92314290615886,0.0,2.5910364145658265,0.7395954598370198,0.6131206679963469,2.8580000400543213,452.9867292884059,0.26046511627906976,0.26136363636363635,0.5968551797040169,27
13051011108,2604,2.956989247311828,20.238095238095237,15.284178187403993,2.5048169556840074,0.9988014382740711,0.8874364560639071,1.0124391393778507,2.8580000400543213,1015.39246809294,0.3418604651162791,0.14772727272727273,0.6924550739957717,14
13051011200,1659,33.31261653200746,20.55455093429777,6.348246674727933,8.986175115207374,0.4936530324400564,0.0,0.0,0.0,0.0,0.49069767441860457,0.6079545454545454,0.293901955602537,76
13051011500,2757,1.7047515415306493,27.058396808124773,11.498005077983315,3.265666372462489,2.341748993779729,0.8233414491370278,1.2754671483778914,2.8580002784729004,1673.8040700187444,0.3906976744186047,0.3465909090909091,0.6844939217758985,16
13051004209,4251,19.956086850451328,18.32509997647612,19.505820860061775,8.342922899884925,2.5074478649453824,0.46569767441860466,0.6119181373091631,2.8580000400543213,1500.3590967491577,0.6604651162790697,0.4772727272727273,0.7748414376321353,4
13051010102,3913,26.73462676751069,18.757986199846666,20.56173820879703,4.72550382209868,1.8921721099015034,0.5727848101265823,0.8114482019929695,2.8580000400543213,1159.515636404671,0.6441860465116279,0.9602272727272727,0.6280721458773785,23
13051004208,4556,22.670877509587186,13.630377524143986,15.994562754870865,8.165272995573044,8.926474042753114,0.0,0.0,0.0,0.0,0.6558139534883721,0.45454545454545453,0.4252774841437632,60
13051010819,4300,9.320252277505256,14.767441860465116,12.971698113207546,2.851182197496523,4.532932632106186,0.0,0.0,0.0,0.0,0.42093023255813955,0.14772727272727273,0.3595401691331924,67
13051004207,3777,13.926084627745045,16.388668255229017,17.152017098584025,10.705445544554456,4.941860465116279,0.0,0.0,0.0,0.0,0.6511627906976745,0.48863636363636365,0.4138477801268499,63
13051003400,4037,16.596858638743456,21.74882338370077,16.80867544539117,4.6044864226682405,6.351626016260163,0.0,0.0,0.0,0.0,0.6558139534883722,0.9943181818181818,0.29324127906976744,77
13051003501,2239,17.08407871198569,15.855292541313087,15.755627009646304,15.775635407537248,4.027504911591356,0.03175965665236052,0.007087767942780589,0.7913885712623596,63.38246597217335,0.6465116279069768,0.9772727272727273,0.4179439746300212,61
13051003601,3426,16.3103953147877,11.441914769410392,17.91483113069016,2.547307132459971,2.3779724655819776,0.3894073139974779,0.312978882762553,2.8580000400543213,1128.4508740204942,0.4767441860465116,0.5852272727272727,0.6175013213530656,24
13051000601,4658,33.14347708163819,10.863031343924431,22.724310232457093,16.144096064042696,1.8087855297157622,0.07455142784938085,0.0434652972106895,2.0165700912475586,231.89720332577474,0.6604651162790698,0.7215909090909091,0.5661006871035941,31
13051980000,0,,,,,,0.35674839849790146,0.5884678854876753,3.4847357273101807,0.0,,0.5170454545454546,,
13051004300,2605,23.91821207798383,0.6142034548944338,13.15325895478567,5.573770491803279,2.334979793444095,0.15656137803057807,0.09123491447667942,2.8580000400543213,407.8423897696559,0.4186046511627908,0.9602272727272727,0.39214455602536996,65
13051001100,1464,23.565573770491806,21.03825136612022,19.740437158469945,21.86335403726708,0.28149190710767064,0.27574563871693863,0.4043882328201427,1.9006733894348145,252.38888888888889,0.6883720930232559,0.6818181818181818,0.6415829809725159,20
13051001200,2421,66.99710863279637,6.278397356464271,22.304832713754646,44.473007712082264,0.8884501480750246,0.11976369495166488,0.04673147137515911,0.9466546773910522,207.72218730358264,0.6325581395348838,0.6590909090909091,0.5498810782241015,36
13051002000,1899,45.09594882729211,4.160084254870985,8.004212743549237,22.14484679665738,1.0285714285714285,0.0,0.0,0.0,0.0,0.45813953488372094,0.7556818181818182,0.23080734672304437,83
13051002200,3669,18.288361951485417,20.577814118288362,18.642681929681114,10.145846544071022,0.8928571428571428,0.0,0.0,0.0,0.0,0.6139534883720931,0.8352272727272727,0.30394423890063427,74
13051002600,1536,21.513157894736842,14.192708333333334,13.93979057591623,13.609467455621301,1.6350555918901242,0.0,0.0,0.0,0.0,0.5418604651162792,0.7897727272727273,0.27170322410147996,81
13051002800,3673,15.701325889741803,6.697522461203375,17.21132897603486,7.631318136769079,4.159077109896782,0.0,0.0,0.0,0.0,0.5372093023255814,0.8693181818181818,0.24454941860465118,82
13051002900,2751,7.3898798689479435,17.629952744456563,8.336393683437384,0.0,0.5233644859813085,0.0,0.0,0.0,0.0,0.22093023255813957,0.9090909090909091,0.10815274841437633,86
13051003302,1661,9.805238415043654,21.011438892233596,24.623720650210718,16.22103386809269,0.0,0.1601479915433404,0.1210567928834899,1.272704839706421,154.4054794520548,0.5895348837209302,0.7556818181818182,0.5166160147991543,43
13051011104,4533,2.60811413285778,24.928303551731744,17.377846562016362,4.052165812761994,0.8843379101698859,0.3771458524439785,0.39822049690658246,2.8580000400543213,1596.1793415133395,0.4372093023255814,0.19886363636363635,0.7050409619450317,11
13051010601,4703,5.974909632149691,18.328726344886242,17.11673399957474,13.73134328358209,3.961661341853035,0.046121276274005744,0.04909355563257928,2.553013324737549,210.90292873013126,0.5906976744186048,0.3465909090909091,0.5877048097251585,28
13051011004,3278,8.328248932275779,26.87614399023795,10.951799877974375,0.0,1.2654120700843607,0.6338065393037832,0.9870722003121899,2.8580000400543213,2027.4063329571627,0.3418604651162791,0.7215909090909091,0.5660346194503172,32
